Id,SalePrice
2735,129461.71444846364
2736,147663.4116036102
2737,115280.52690265546
2738,131440.5691430002
2739,153553.44946375673
2740,135977.20677666066
2741,141059.20272896573
2742,151890.96901992612
2743,162986.30005418134
2744,158732.92981207493
2745,130239.1972793793
2746,129838.09378962673
2747,162463.0725787012
2748,120278.50442598652
2749,132894.25087553106
2750,132526.9350963739
2751,129473.9488827018
2752,182772.3227964109
2753,156858.92058719535
2754,163768.09768547677
2755,118152.27113308053
2756,79701.83872249213
2757,65528.750808401455
2758,86293.45493637936
2759,162078.9510120983
2760,126983.89178147065
2761,154683.36255968918
2762,154740.8357055099
2763,175449.60271615227
2764,151807.7420092326
2765,306768.34719301324
2766,126861.2858084078
2767,91281.47283635043
2768,118643.50639823782
2769,134516.56606123748
2770,128920.18964255597
2771,120413.5191150853
2772,118342.29757127994
2773,178197.71641341833
2774,133885.224044665
2775,120749.92608259214
2776,125694.22789538057
2777,132498.26418581733
2778,109692.82902834647
2779,124541.65560742393
2780,90756.81684168168
2781,89309.32359190394
2782,110793.16819400282
2783,105622.24499559969
2784,123787.7785388036
2785,128009.87929620297
2786,67336.58156728224
2787,125396.22496789038
2788,73857.7214042662
2789,164921.6822056813
2790,92181.92351852887
2791,127275.69920314592
2792,38887.3161781694
2793,162449.1600052034
2794,86845.1552575827
2795,125291.25036951837
2796,92930.66304195592
2797,183128.9440846818
2798,109503.4272242028
2799,153271.39456787
2800,55867.81901318515
2801,104601.34846511805
2802,140927.3310673061
2803,147918.1704198683
2804,124889.92044329888
2805,98225.56847022664
2806,91185.42906591104
2807,161750.2253722723
2808,161219.5360256395
2809,135003.127912172
2810,128995.87087941894
2811,167113.61039552296
2812,147469.46495833012
2813,157240.5037401192
2814,157171.11765058414
2815,92182.30835267209
2816,212694.58856227118
2817,202347.6452014111
2818,129267.79204388808
2819,171931.5463133288
2820,128346.20595627325
2821,85330.19024355953
2822,201178.29795067766
2823,230889.38257669663
2824,159176.40912472634
2825,144882.79582335294
2826,125640.09143815846
2827,122388.54572264728
2828,226348.12648010033
2829,181355.16095162267
2830,219702.19392429685
2831,185509.53935944915
2832,228708.85433119067
2833,256889.59641059933
2834,207069.43203673506
2835,235599.2143359857
2836,190670.6020076287
2837,170711.37108526198
2838,151811.93704130434
2839,183001.6943611902
2840,188375.9653931788
2841,204109.5739747593
2842,217348.28711212138
2843,162626.41287198997
2844,157753.94553485242
2845,126905.88702068679
2846,209271.1780764322
2847,214849.26124229582
2848,199496.19202715
2849,220711.8433882621
2850,259245.06518504058
2851,215203.55423913506
2852,216391.59734114975
2853,234248.0315096611
2854,143392.9148595399
2855,183775.23625863282
2856,195375.1673455732
2857,185882.4982704982
2858,181847.12015102638
2859,127908.97489118825
2860,129520.69566091271
2861,130726.69804051095
2862,186559.53504515204
2863,128642.81652580677
2864,286179.52686471975
2865,137291.75034157463
2866,125294.98226739153
2867,91914.52581067117
2868,127966.92476823487
2869,131359.39864255188
2870,127812.98610020315
2871,105158.74355417928
2872,53985.96355478947
2873,121343.67662810562
2874,122409.07010592529
2875,127482.94764304937
2876,157080.90249264517
2877,143107.70952438566
2878,159228.23204866474
2879,131381.79076030952
2880,88883.82712869988
2881,136317.45169940285
2882,193160.69867126463
2883,184939.6955761423
2884,201640.70297575227
2885,206443.62157461394
2886,234154.32393663647
2887,89959.53938798477
2888,125972.89451486222
2889,59770.81471279446
2890,80931.69908347736
2891,133360.56931912346
2892,51895.051796898835
2893,95516.35263138918
2894,53922.78840427901
2895,310768.10925958684
2896,288302.08322714275
2897,196506.55424066374
2898,143090.4699437536
2899,227784.5827739673
2900,156528.93202562458
2901,183045.07274602586
2902,173601.26648188982
2903,321238.260532065
2904,335599.05384759535
2905,105571.28256865796
2906,175188.9400505857
2907,118647.49956631077
2908,135415.11183360394
2909,133013.6031907165
2910,84155.35822372613
2911,68534.27166309077
2912,166633.54680726957
2913,88419.16100623923
2914,66818.05228703655
2915,86722.60485971486
2916,68639.94736752399
2917,150976.6625833915
2918,116102.08852824742
2919,214119.5056737329
